BLH_ID,type,family,common_name,genus,organism,primer,short,BC,Code,Barcode,OTU ,Sequences,blh_mix_count,time_period,Date,region,site_name,Terpene,host_plant,extraction_date,nucleic_acid,purity,quality,BCTV
215,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,4,bc1150,F,bc1171 ,16,2,5,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,103.9,2.05,1.86,1
218,Mustard,Brassicaceae,Blue Mustard,Chorispora,Chorispora tenella,ITS,4,bc1150,i,bc1191 ,8,4,5,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,98.9,2.06,1.8,1
218,Mustard,Brassicaceae,Blue Mustard,Chorispora,Chorispora tenella,ITS,4,bc1150,i,bc1191 ,8,4,5,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,98.9,2.06,1.8,1
220,Mustard,Brassicaceae,Ethiopian Mustard,Brassica,Brassica carinata,ITS,4,bc1150,R,bc1173 ,8,3,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,109.1,2.06,2.33,1
220,Mustard,Brassicaceae,Ethiopian Mustard,Brassica,Brassica carinata,ITS,4,bc1150,R,bc1173 ,8,3,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,109.1,2.06,2.33,1
220,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,4,bc1150,R,bc1173 ,5,5,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,109.1,2.06,2.33,1
220,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,4,bc1150,R,bc1173 ,5,5,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,109.1,2.06,2.33,1
221,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,4,bc1150,S,bc1154 ,8,10,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,96,2.15,2.38,1
221,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,4,bc1150,S,bc1154 ,8,10,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,96,2.15,2.38,1
222,Mustard,Brassicaceae,Ethiopian Mustard,Brassica,Brassica carinata,ITS,4,bc1150,T,bc1155 ,8,2,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,107.4,2.11,2.3,1
222,Mustard,Brassicaceae,Ethiopian Mustard,Brassica,Brassica carinata,ITS,4,bc1150,T,bc1155 ,8,2,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,107.4,2.11,2.3,1
222,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,4,bc1150,T,bc1155 ,7,2,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,107.4,2.11,2.3,1
222,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,4,bc1150,T,bc1155 ,7,2,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,107.4,2.11,2.3,1
223,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,V,bc1140,4,bc1150 ,4,7,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,86.4,2.09,2.01,1
223,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,V,bc1140,4,bc1150 ,3,8,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,86.4,2.09,2.01,1
227,Mustard,Brassicaceae,Blue Mustard,Chorispora,Chorispora tenella,ITS,4,bc1150,A,bc1160 ,11,6,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,62.8,2.04,1.75,1
227,Mustard,Brassicaceae,Blue Mustard,Chorispora,Chorispora tenella,ITS,4,bc1150,A,bc1160 ,11,6,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,62.8,2.04,1.75,1
227,Mustard,Brassicaceae,Ethiopian Mustard,Brassica,Brassica carinata,ITS,4,bc1150,A,bc1160 ,2,6,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,62.8,2.04,1.75,1
227,Mustard,Brassicaceae,Ethiopian Mustard,Brassica,Brassica carinata,ITS,4,bc1150,A,bc1160 ,2,6,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,62.8,2.04,1.75,1
227,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,4,bc1150,A,bc1160 ,3,5,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,62.8,2.04,1.75,1
227,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,4,bc1150,A,bc1160 ,3,5,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,62.8,2.04,1.75,1
227,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,4,bc1150,A,bc1160 ,12,2,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,62.8,2.04,1.75,1
227,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,4,bc1150,A,bc1160 ,12,2,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,62.8,2.04,1.75,1
228,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,B,bc1161,3,bc1182 ,5,2,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45259,108.9,2.07,1.65,1
230,Mustard,Brassicaceae,Blue Mustard,Chorispora,Chorispora tenella,ITS,D,bc1163,3,bc1182 ,5,4,5,July,45858,Royal City,H-N/A,none,Carrot,45310,116,2.11,1.6,1
230,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,D,bc1163,3,bc1182 ,9,2,5,July,45858,Royal City,H-N/A,none,Carrot,45310,116,2.11,1.6,1
232,Mustard,Brassicaceae,Ethiopian Mustard,Brassica,Brassica carinata,ITS,E,bc1170,3,bc1182 ,2,6,5,June,45838,Royal City,H-N/A,none,Carrot,45310,51.3,2.12,1.56,1
232,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,E,bc1170,3,bc1182 ,10,5,5,June,45838,Royal City,H-N/A,none,Carrot,45310,51.3,2.12,1.56,1
237,Mustard,Brassicaceae,Ethiopian Mustard,Brassica,Brassica carinata,ITS,F,bc1171,3,bc1182 ,8,4,5,June,45838,Royal City,H-Rli,R-limonene,Carrot,45310,123.7,2.08,1.66,1
237,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,F,bc1171,3,bc1182 ,12,2,5,June,45838,Royal City,H-Rli,R-limonene,Carrot,45310,123.7,2.08,1.66,1
242,Mustard,Brassicaceae,Ethiopian Mustard,Brassica,Brassica carinata,ITS,G,bc1172,3,bc1182 ,10,3,5,June,45838,Royal City,H-Rli,R-limonene,Carrot,45310,157.4,2.08,1.88,1
242,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,G,bc1172,3,bc1182 ,12,2,5,June,45838,Royal City,H-Rli,R-limonene,Carrot,45310,157.4,2.08,1.88,1
246,Mustard,Brassicaceae,Blue Mustard,Chorispora,Chorispora tenella,ITS,3,bc1182,i,bc1191 ,7,3,5,June,45838,Royal City,H-Rli,R-limonene,Carrot,45310,60.9,2.12,1.84,1
246,Mustard,Brassicaceae,Ethiopian Mustard,Brassica,Brassica carinata,ITS,3,bc1182,i,bc1191 ,6,4,5,June,45838,Royal City,H-Rli,R-limonene,Carrot,45310,60.9,2.12,1.84,1
246,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,3,bc1182,i,bc1191 ,6,28,5,June,45838,Royal City,H-Rli,R-limonene,Carrot,45310,60.9,2.12,1.84,1
246,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,3,bc1182,i,bc1191 ,5,5,5,June,45838,Royal City,H-Rli,R-limonene,Carrot,45310,60.9,2.12,1.84,1
248,Mustard,Brassicaceae,Blue Mustard,Chorispora,Chorispora tenella,ITS,3,bc1182,K,bc1192 ,5,4,5,June,45838,Royal City,H-Rli,R-limonene,Carrot,45310,106.3,2.1,1.6,1
248,Mustard,Brassicaceae,Ethiopian Mustard,Brassica,Brassica carinata,ITS,3,bc1182,K,bc1192 ,4,5,5,June,45838,Royal City,H-Rli,R-limonene,Carrot,45310,106.3,2.1,1.6,1
250,Mustard,Brassicaceae,Ethiopian Mustard,Brassica,Brassica carinata,ITS,R,bc1173,3,bc1182 ,15,2,5,June,45838,Royal City,H-Rli,R-limonene,Carrot,45310,42.9,2.09,1.58,1
250,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,R,bc1173,3,bc1182 ,14,2,5,June,45838,Royal City,H-Rli,R-limonene,Carrot,45310,42.9,2.09,1.58,1
255,Mustard,Brassicaceae,Blue Mustard,Chorispora,Chorispora tenella,ITS,S,bc1154,3,bc1182 ,15,5,5,June,45838,Royal City,H-Rli,R-limonene,Carrot,45313,130.7,2.02,1.63,1
255,Mustard,Brassicaceae,Ethiopian Mustard,Brassica,Brassica carinata,ITS,S,bc1154,3,bc1182 ,3,6,5,June,45838,Royal City,H-Rli,R-limonene,Carrot,45313,130.7,2.02,1.63,1
255,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,S,bc1154,3,bc1182 ,12,8,5,June,45838,Royal City,H-Rli,R-limonene,Carrot,45313,130.7,2.02,1.63,1
267,Mustard,Brassicaceae,Blue Mustard,Chorispora,Chorispora tenella,ITS,B,bc1161,2,bc1181 ,6,3,5,June,45815,Royal City,H-N/A,none,Carrot,45313,74.6,2.12,1.54,1
269,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,D,bc1163,2,bc1181 ,18,5,5,June,45815,Royal City,H-N/A,none,Carrot,45313,135.9,2.13,1.54,1
269,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,D,bc1163,2,bc1181 ,4,8,5,June,45815,Royal City,H-N/A,none,Carrot,45313,135.9,2.13,1.54,1
272,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,F,bc1171,2,bc1181 ,9,10,5,June,45815,Royal City,H-Rli,R-limonene,Carrot,45350,65,2.07,1.51,1
272,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,F,bc1171,2,bc1181 ,2,30,5,June,45815,Royal City,H-Rli,R-limonene,Carrot,45350,65,2.07,1.51,1
274,Mustard,Brassicaceae,Ethiopian Mustard,Brassica,Brassica carinata,ITS,G,bc1172,2,bc1181 ,11,3,5,June,45815,Royal City,H-Rli,R-limonene,Carrot,45350,95.2,2.09,1.6,1
274,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,G,bc1172,2,bc1181 ,17,2,5,June,45815,Royal City,H-Rli,R-limonene,Carrot,45350,95.2,2.09,1.6,1
275,Mustard,Brassicaceae,Ethiopian Mustard,Brassica,Brassica carinata,ITS,2,bc1181,H,bc1190 ,13,13,5,June,45815,Royal City,H-Rli,R-limonene,Carrot,45350,95.1,2.07,1.6,1
275,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,3,bc1182,H,bc1190 ,8,2,5,June,45815,Royal City,H-Rli,R-limonene,Carrot,45350,95.1,2.07,1.6,1
275,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,2,bc1181,H,bc1190 ,3,12,5,June,45815,Royal City,H-Rli,R-limonene,Carrot,45350,95.1,2.07,1.6,1
278,Mustard,Brassicaceae,Blue Mustard,Chorispora,Chorispora tenella,ITS,2,bc1181,i,bc1191 ,21,4,5,June,45815,Royal City,H-Rli,R-limonene,Carrot,45350,76.9,2.05,1.59,1
278,Mustard,Brassicaceae,Ethiopian Mustard,Brassica,Brassica carinata,ITS,2,bc1181,i,bc1191 ,7,4,5,June,45815,Royal City,H-Rli,R-limonene,Carrot,45350,76.9,2.05,1.59,1
278,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,2,bc1181,i,bc1191 ,8,3,5,June,45815,Royal City,H-Rli,R-limonene,Carrot,45350,76.9,2.05,1.59,1
279,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,R,bc1173,2,bc1181 ,2,30,5,August,45871,Royal City,H-Rli,R-limonene,Carrot,45350,64.2,2.1,1.65,1
280,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,S,bc1154,2,bc1181 ,14,178,1,August,45871,Royal City,H-Rli,R-limonene,Carrot,45350,9.1,1.74,0.4,0
280,Russian_thistle,Amaranthaceae,Russian thistle,Salsola,Salsola tragus,trnF,D,bc1106,13,bc1176 ,2,,1,August,45871,Royal City,H-Rli,R-limonene,Carrot,45350,9.1,1.74,0.4,0
282,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,T,bc1155,2,bc1181 ,3,9,1,August,45871,Royal City,H-N/A,None,Carrot,45350,5.4,1.65,0.28,1
6,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,20,bc1137,F,bc1171 ,8,4,2,July,45858,Othello Research Farm,C5-Ter,terpinolene,Hemp,45209,65.9,2.08,1.82,1
38,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,19,bc1166,R,bc1173 ,8,5,3,June,45815,Prosser Roza,Q6-Ger,geraniol,Hemp,45218,30.6,2.24,2.33,1
41,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,V,bc1140,19,bc1166 ,6,3,3,June,45815,Prosser Roza,Q7-Euc,eucalyptol,Hemp,45218,24.2,2.15,2.11,1
41,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,V,bc1140,19,bc1166 ,6,3,3,June,45815,Prosser Roza,Q7-Euc,eucalyptol,Hemp,45218,24.2,2.15,2.11,1
43,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,B,bc1161,18,bc1165 ,2,9,3,June,45815,Prosser Roza,Q1-N/A,none,Hemp,45218,20.3,2.34,1.64,1
262,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,A,bc1160,3,bc1182 ,15,65,3,June,45829,Royal City,H-N/A,none,Carrot,45313,43.3,2.02,1.23,1
10,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,20,bc1137,G,bc1172 ,12,29,4,June,45829,Prosser Roza,Q5-Ter,terpinolene,Hemp,45209,57.6,2.09,1.77,1
15,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,20,bc1137,T,bc1155 ,8,13,4,July,45858,Prosser Roza,Q3-Lin,linalool,Hemp,45211,134.1,2.06,1.8,1
18,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,A,bc1160,19,bc1166 ,16,17,4,June,45815,Prosser Roza,Q7-Euc,eucalyptol,Hemp,45211,122.8,2.04,1.74,1
21,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,B,bc1161,19,bc1166 ,6,5,4,June,45815,Prosser Roza,Q4-Car,caryophyllene,Hemp,45211,141.9,2.05,1.69,1
25,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,D,bc1163,19,bc1166 ,4,3,4,June,45815,Prosser Roza,Q4-Car,caryophyllene,Hemp,45211,65.4,2.07,1.57,1
35,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,19,bc1166,H,bc1190 ,13,7,4,June,45815,Prosser Roza,Q6-Ger,geraniol,Hemp,45218,28.2,2.15,1.62,1
37,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,19,bc1166,i,bc1191 ,5,8,4,June,45815,Prosser Roza,Q6-Ger,geraniol,Hemp,45218,41.5,2.2,2.04,1
39,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,S,bc1154,19,bc1166 ,8,27,4,June,45815,Prosser Roza,Q7-Euc,eucalyptol,Hemp,45218,14.2,1.89,1.89,1
40,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,T,bc1155,19,bc1166 ,2,6,4,June,45815,Prosser Roza,Q7-Euc,eucalyptol,Hemp,45218,24.4,2.23,2.35,1
54,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,18,bc1165,G,bc1172 ,7,10,4,June,45815,Prosser - Oasis Farms,N6.7,,Hops,45225,88.3,2.1,1.85,1
56,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,18,bc1165,i,bc1191 ,17,11,4,June,45815,Prosser - Oasis Farms,N6.7,,Hops,45225,108,2.12,1.97,1
57,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,18,bc1165,R,bc1173 ,2,12,4,June,45815,Prosser - Oasis Farms,N6.7,,Hops,45225,110.3,2.09,1.9,1
76,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,17,bc1124,V,bc1140 ,5,8,4,June,45815,Prosser Roza,Q6.7,,Hemp,45226,70.2,2.09,2,1
130,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,12,bc1135,S,bc1154 ,5,8,4,June,45829,Othello Research Farm,Q7-Rli,R-limonene,Hemp,45247,148.7,2.14,1.97,1
151,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,S,bc1154,9,bc1157 ,3,3,4,August,45871,Prosser Roza,Q3-Ter,terpinolene,Hemp,45248,102.1,2.15,2.27,1
258,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,T,bc1155,3,bc1182 ,4,4,4,June,45838,Royal City,H-Rli,R-limonene,Carrot,45313,123.7,2.02,1.53,1
270,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,E,bc1170,2,bc1181 ,11,16,4,June,45815,Royal City,H-N/A,none,Carrot,45313,99.5,2.07,1.61,1
27,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,19,bc1166,E,bc1170 ,5,3,5,June,45815,Prosser Roza,Q5-Ter,terpinolene,Hemp,45211,82.4,2.04,1.6,1
32,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,19,bc1166,F,bc1171 ,22,199,5,June,45815,Prosser Roza,Q6-Ger,geraniol,Hemp,45218,108.3,2.15,2.15,1
33,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,19,bc1166,G,bc1172 ,7,28,5,June,45815,Prosser Roza,Q6-Ger,geraniol,Hemp,45218,110.5,2.13,1.99,1
42,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,A,bc1160,18,bc1165 ,8,2,5,June,45815,Prosser Roza,Q1-N/A,none,Hemp,45218,90.4,2.13,1.86,1
51,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,D,bc1163,18,bc1165 ,10,2,5,June,45815,Othello Research Farm,C6.7,,Hemp,45225,257,2.14,1.89,0
59,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,T,bc1155,18,bc1165 ,10,16,5,June,45815,Prosser Roza,Q2-Rli,R-limonene,Hemp,45225,85.3,2.09,2.03,1
65,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,17,bc1124,F,bc1171 ,7,2,5,June,45815,Prosser Roza,Q2-Rli,R-limonene,Hemp,45226,129.2,2.08,1.92,1
69,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,17,bc1124,G,bc1172 ,4,16,5,June,45815,Prosser Roza,Q6.7,,Hemp,45226,136.8,2.09,2.11,1
72,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,K,bc1192 ,17,bc1124,7,4,5,June,45815,Prosser Roza,Q6.7,,Hemp,45226,130,2.11,2.3,1
73,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,17,bc1124,R,bc1173 ,4,5,5,June,45815,Prosser Roza,Q6.7,,Hemp,45226,138.5,2.09,1.96,1
74,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,17,bc1124,S,bc1154 ,3,7,5,June,45815,Prosser Roza,Q6.7,,Hemp,45226,142.4,2.13,2.09,1
75,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,17,bc1124,T,bc1155 ,4,19,5,June,45815,Prosser Roza,Q6.7,,Hemp,45226,97,2.09,2.09,1
80,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,16,bc1123,K,bc1192 ,4,4,5,June,45815,Royal City,H6.7,,Carrot,45245,147.6,2.11,1.84,1
81,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,16,bc1123,R,bc1173 ,5,8,5,June,45815,Royal City,H6.7,,Carrot,45245,147,2.12,2.26,1
84,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,16,bc1123,V,bc1140 ,13,60,5,June,45815,Royal City,H6.7,,Carrot,45245,115.9,2.1,2.38,1
84,Russian_thistle,Amaranthaceae,Russian thistle,Salsola,Salsola tragus,trnF,3,bc1099,P,bc1125 ,2,,5,June,45815,Royal City,H6.7,,Carrot,45245,115.9,2.1,2.38,1
87,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,15,bc1134,G,bc1172 ,7,7,5,June,45815,Royal City,H6.7,,Carrot,45245,123.7,2.13,2.09,1
102,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,15,bc1134,W,bc1189 ,7,2,5,June,45815,Othello Research Farm,C2-Car,caryophyllene,Hemp,45246,72.1,2.16,1.74,1
104,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,F,bc1171 ,15,bc1134,9,5,5,June,45829,Prosser Roza,Q2-Ger,geraniol,Hemp,45246,115.5,2.12,1.81,1
105,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,G,bc1172 ,14,bc1133,2,7,5,June,45829,Prosser Roza,Q2-Ger,geraniol,Hemp,45246,106,2.12,1.82,1
106,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,H,bc1190 ,14,bc1133,6,2,5,June,45829,Prosser Roza,Q2-Ger,geraniol,Hemp,45246,134.9,2.14,1.77,1
108,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,K,bc1192 ,14,bc1133,5,4,5,June,45829,Prosser Roza,Q1-Car,caryophyllene,Hemp,45246,81.9,2.13,1.85,1
111,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,S,bc1154 ,14,bc1133,2,7,5,June,45829,Prosser Roza,Q1-Car,caryophyllene,Hemp,45246,80.1,2.15,1.87,1
112,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,T,bc1155 ,14,bc1133,2,6,5,June,45829,Prosser Roza,Q4-Euc,eucalyptol,Hemp,45246,140.3,2.17,2.04,1
112,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,T,bc1155 ,14,bc1133,4,4,5,June,45829,Prosser Roza,Q4-Euc,eucalyptol,Hemp,45246,140.3,2.17,2.04,1
116,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,13,bc1148,T,bc1155 ,10,2,5,June,45829,Prosser Roza,Q4-Euc,eucalyptol,Hemp,45246,87.1,2.16,1.52,1
116,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,13,bc1148,T,bc1155 ,10,2,5,June,45829,Prosser Roza,Q4-Euc,eucalyptol,Hemp,45246,87.1,2.16,1.52,1
121,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,13,bc1148,F,bc1171 ,3,2,5,June,45829,Prosser Roza,Q6-Lin,linalool,Hemp,45246,111.4,2.14,1.71,1
121,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,13,bc1148,F,bc1171 ,3,2,5,June,45829,Prosser Roza,Q6-Lin,linalool,Hemp,45246,111.4,2.14,1.71,1
128,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,12,bc1135,i,bc1191 ,4,6,5,June,45829,Othello Research Farm,C7-Car,caryophyllene,Hemp,45247,74,2.16,1.8,1
132,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,12,bc1135,T,bc1155 ,3,9,5,June,45829,Othello Research Farm,C1-Lin,linalool,Hemp,45247,118.9,2.13,2.38,1
136,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,12,bc1135,R,bc1173 ,3,16,5,June,45838,Prosser Roza,Q5-Ger,geraniol,Hemp,45247,118.3,2.14,2.13,1
137,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,S,bc1154,11,bc1159 ,7,2,5,June,45838,Prosser Roza,Q5-Ger,geraniol,Hemp,45247,90.4,2.11,1.63,1
138,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,T,bc1155,11,bc1159 ,3,4,5,June,45838,Prosser Roza,Q5-Ger,geraniol,Hemp,45247,115.5,2.1,2.02,1
177,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,8,bc1158,W,bc1189 ,16,2,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,97.9,2.04,1.72,1
178,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,8,bc1158,F,bc1171 ,9,2,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,118.8,2.05,1.86,1
203,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,5,bc1146,G,bc1172 ,5,34,5,July,45858,Prosser Roza,Q3-Euc,eucalyptol,Hemp,45258,55.9,1.94,2.25,1
203,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,5,bc1146,G,bc1172 ,5,34,5,July,45858,Prosser Roza,Q3-Euc,eucalyptol,Hemp,45258,55.9,1.94,2.25,1
208,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,5,bc1146,R,bc1173 ,6,3,5,July,45858,Prosser Roza,Q6-Car,caryophyllene,Hemp,45258,103,2.03,2.49,1
208,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,5,bc1146,R,bc1173 ,6,3,5,July,45858,Prosser Roza,Q6-Car,caryophyllene,Hemp,45258,103,2.03,2.49,1
219,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,4,bc1150,K,bc1192 ,6,3,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,88.4,2.05,1.91,1
219,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,4,bc1150,K,bc1192 ,6,3,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,88.4,2.05,1.91,1
221,Russian_thistle,Amaranthaceae,Russian thistle,Kali,Kali turgidum,ITS,4,bc1150,S,bc1154 ,9,9,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,96,2.15,2.38,1
